AverageTemperature,City,lat,lon,year,diff
-0.49,Pueblo,37.78,-103.73,2010,3.367
-1.661,Pueblo,37.78,-103.73,2011,2.196
1.577,Pueblo,37.78,-103.73,2012,5.434
-1.044,Pueblo,37.78,-103.73,2013,2.813
1.847,Reno,39.38,-120.69,1960,0
4.528,Reno,39.38,-120.69,1961,2.681
2.322,Reno,39.38,-120.69,1962,0.475
2.434,Reno,39.38,-120.69,1963,0.587
2.608,Reno,39.38,-120.69,1964,0.761
3.333,Reno,39.38,-120.69,1965,1.486
2.444,Reno,39.38,-120.69,1966,0.597
3.858,Reno,39.38,-120.69,1967,2.011
2.367,Reno,39.38,-120.69,1968,0.52
2.795,Reno,39.38,-120.69,1969,0.948
4.804,Reno,39.38,-120.69,1970,2.957
3.275,Reno,39.38,-120.69,1971,1.428
1.265,Reno,39.38,-120.69,1972,-0.582
1.6,Reno,39.38,-120.69,1973,-0.247
2.768,Reno,39.38,-120.69,1974,0.921
3.251,Reno,39.38,-120.69,1975,1.404
4.172,Reno,39.38,-120.69,1976,2.325
2.459,Reno,39.38,-120.69,1977,0.612
4.909,Reno,39.38,-120.69,1978,3.062
1.659,Reno,39.38,-120.69,1979,-0.188
4.607,Reno,39.38,-120.69,1980,2.76
5.412,Reno,39.38,-120.69,1981,3.565
1.241,Reno,39.38,-120.69,1982,-0.606
4.094,Reno,39.38,-120.69,1983,2.247
4.272,Reno,39.38,-120.69,1984,2.425
2.375,Reno,39.38,-120.69,1985,0.528
6.68,Reno,39.38,-120.69,1986,4.833
2.088,Reno,39.38,-120.69,1987,0.241
2.938,Reno,39.38,-120.69,1988,1.091
1.825,Reno,39.38,-120.69,1989,-0.022
3.315,Reno,39.38,-120.69,1990,1.468
3.968,Reno,39.38,-120.69,1991,2.121
3.792,Reno,39.38,-120.69,1992,1.945
1.109,Reno,39.38,-120.69,1993,-0.738
4.912,Reno,39.38,-120.69,1994,3.065
4.057,Reno,39.38,-120.69,1995,2.21
4.7,Reno,39.38,-120.69,1996,2.853
3.92,Reno,39.38,-120.69,1997,2.073
4.402,Reno,39.38,-120.69,1998,2.555
4.283,Reno,39.38,-120.69,1999,2.436
4.279,Reno,39.38,-120.69,2000,2.432
3.158,Reno,39.38,-120.69,2001,1.311
2.55,Reno,39.38,-120.69,2002,0.703
7.433,Reno,39.38,-120.69,2003,5.586
3.562,Reno,39.38,-120.69,2004,1.715
2.818,Reno,39.38,-120.69,2005,0.971
4.27,Reno,39.38,-120.69,2006,2.423
2.685,Reno,39.38,-120.69,2007,0.838
1.818,Reno,39.38,-120.69,2008,-0.029
5.453,Reno,39.38,-120.69,2009,3.606
4.533,Reno,39.38,-120.69,2010,2.686
4.763,Reno,39.38,-120.69,2011,2.916
5.495,Reno,39.38,-120.69,2012,3.648
2.565,Reno,39.38,-120.69,2013,0.718
-0.444,Saint Louis,39.38,-89.48,1960,0
-2.961,Saint Louis,39.38,-89.48,1961,-2.517
-5.423,Saint Louis,39.38,-89.48,1962,-4.979
-6.949,Saint Louis,39.38,-89.48,1963,-6.505
0.253,Saint Louis,39.38,-89.48,1964,0.697
-1.268,Saint Louis,39.38,-89.48,1965,-0.824
-4.55,Saint Louis,39.38,-89.48,1966,-4.106
0.407,Saint Louis,39.38,-89.48,1967,0.851
-3.396,Saint Louis,39.38,-89.48,1968,-2.952
-3.404,Saint Louis,39.38,-89.48,1969,-2.96
-6.512,Saint Louis,39.38,-89.48,1970,-6.068
-3.74,Saint Louis,39.38,-89.48,1971,-3.296
-2.52,Saint Louis,39.38,-89.48,1972,-2.076
-0.518,Saint Louis,39.38,-89.48,1973,-0.074
-1.975,Saint Louis,39.38,-89.48,1974,-1.531
0.123,Saint Louis,39.38,-89.48,1975,0.567
-3.33,Saint Louis,39.38,-89.48,1976,-2.886
-10.776,Saint Louis,39.38,-89.48,1977,-10.332
-7.779,Saint Louis,39.38,-89.48,1978,-7.335
-9.297,Saint Louis,39.38,-89.48,1979,-8.853
-1.558,Saint Louis,39.38,-89.48,1980,-1.114
-2.365,Saint Louis,39.38,-89.48,1981,-1.921
-6.863,Saint Louis,39.38,-89.48,1982,-6.419
-0.762,Saint Louis,39.38,-89.48,1983,-0.318
-4.096,Saint Louis,39.38,-89.48,1984,-3.652
-6.187,Saint Louis,39.38,-89.48,1985,-5.743
-0.676,Saint Louis,39.38,-89.48,1986,-0.232
-2.66,Saint Louis,39.38,-89.48,1987,-2.216
-3.184,Saint Louis,39.38,-89.48,1988,-2.74
2.803,Saint Louis,39.38,-89.48,1989,3.247
3.87,Saint Louis,39.38,-89.48,1990,4.314
-3.533,Saint Louis,39.38,-89.48,1991,-3.089
0.789,Saint Louis,39.38,-89.48,1992,1.233
-1.362,Saint Louis,39.38,-89.48,1993,-0.918
-4.972,Saint Louis,39.38,-89.48,1994,-4.528
-2.266,Saint Louis,39.38,-89.48,1995,-1.822
-3.453,Saint Louis,39.38,-89.48,1996,-3.009
-4.722,Saint Louis,39.38,-89.48,1997,-4.278
1.185,Saint Louis,39.38,-89.48,1998,1.629
-2.427,Saint Louis,39.38,-89.48,1999,-1.983
-1.335,Saint Louis,39.38,-89.48,2000,-0.891
-2.449,Saint Louis,39.38,-89.48,2001,-2.005
1.84,Saint Louis,39.38,-89.48,2002,2.284
-4.093,Saint Louis,39.38,-89.48,2003,-3.649
-2.691,Saint Louis,39.38,-89.48,2004,-2.247
-0.412,Saint Louis,39.38,-89.48,2005,0.032
4.429,Saint Louis,39.38,-89.48,2006,4.873
0.235,Saint Louis,39.38,-89.48,2007,0.679
-1.142,Saint Louis,39.38,-89.48,2008,-0.698
-4.437,Saint Louis,39.38,-89.48,2009,-3.993
-4.931,Saint Louis,39.38,-89.48,2010,-4.487
-4.112,Saint Louis,39.38,-89.48,2011,-3.668
1.026,Saint Louis,39.38,-89.48,2012,1.47
-0.28,Saint Louis,39.38,-89.48,2013,0.164
8.026,Salinas,36.17,-121.33,1960,0
9.814,Salinas,36.17,-121.33,1961,1.788
8.438,Salinas,36.17,-121.33,1962,0.412
7.652,Salinas,36.17,-121.33,1963,-0.374
8.166,Salinas,36.17,-121.33,1964,0.14
9.557,Salinas,36.17,-121.33,1965,1.531
7.943,Salinas,36.17,-121.33,1966,-0.083
9.436,Salinas,36.17,-121.33,1967,1.41
8.55,Salinas,36.17,-121.33,1968,0.524
8.875,Salinas,36.17,-121.33,1969,0.849
10.399,Salinas,36.17,-121.33,1970,2.373
8.727,Salinas,36.17,-121.33,1971,0.701
7.312,Salinas,36.17,-121.33,1972,-0.714
7.883,Salinas,36.17,-121.33,1973,-0.143
8.725,Salinas,36.17,-121.33,1974,0.699
8.773,Salinas,36.17,-121.33,1975,0.747
9.496,Salinas,36.17,-121.33,1976,1.47
8.741,Salinas,36.17,-121.33,1977,0.715
10.965,Salinas,36.17,-121.33,1978,2.939
8.099,Salinas,36.17,-121.33,1979,0.073
10.889,Salinas,36.17,-121.33,1980,2.863
11.084,Salinas,36.17,-121.33,1981,3.058
7.501,Salinas,36.17,-121.33,1982,-0.525
9.693,Salinas,36.17,-121.33,1983,1.667
9.885,Salinas,36.17,-121.33,1984,1.859
7.915,Salinas,36.17,-121.33,1985,-0.111
11.662,Salinas,36.17,-121.33,1986,3.636
8.091,Salinas,36.17,-121.33,1987,0.065
9.055,Salinas,36.17,-121.33,1988,1.029
8.019,Salinas,36.17,-121.33,1989,-0.007
9.115,Salinas,36.17,-121.33,1990,1.089
9.089,Salinas,36.17,-121.33,1991,1.063
9.037,Salinas,36.17,-121.33,1992,1.011
8.963,Salinas,36.17,-121.33,1993,0.937
10.248,Salinas,36.17,-121.33,1994,2.222
10.63,Salinas,36.17,-121.33,1995,2.604
10.498,Salinas,36.17,-121.33,1996,2.472
10.33,Salinas,36.17,-121.33,1997,2.304
10.239,Salinas,36.17,-121.33,1998,2.213
9.709,Salinas,36.17,-121.33,1999,1.683
10.227,Salinas,36.17,-121.33,2000,2.201
8.521,Salinas,36.17,-121.33,2001,0.495
8.2,Salinas,36.17,-121.33,2002,0.174
12.582,Salinas,36.17,-121.33,2003,4.556
9.377,Salinas,36.17,-121.33,2004,1.351
10.144,Salinas,36.17,-121.33,2005,2.118
9.936,Salinas,36.17,-121.33,2006,1.91
8.037,Salinas,36.17,-121.33,2007,0.011
8.665,Salinas,36.17,-121.33,2008,0.639
11.069,Salinas,36.17,-121.33,2009,3.043
10.739,Salinas,36.17,-121.33,2010,2.713
10.678,Salinas,36.17,-121.33,2011,2.652
10.544,Salinas,36.17,-121.33,2012,2.518
8.914,Salinas,36.17,-121.33,2013,0.888
-3.891,Salt Lake City,40.99,-112.9,1960,0
-1.246,Salt Lake City,40.99,-112.9,1961,2.645
-5.326,Salt Lake City,40.99,-112.9,1962,-1.435
-5.022,Salt Lake City,40.99,-112.9,1963,-1.131
-4.762,Salt Lake City,40.99,-112.9,1964,-0.871
0.225,Salt Lake City,40.99,-112.9,1965,4.116
-2.175,Salt Lake City,40.99,-112.9,1966,1.716
-0.996,Salt Lake City,40.99,-112.9,1967,2.895
-3.551,Salt Lake City,40.99,-112.9,1968,0.34
0.165,Salt Lake City,40.99,-112.9,1969,4.056
0.021,Salt Lake City,40.99,-112.9,1970,3.912
-0.505,Salt Lake City,40.99,-112.9,1971,3.386
-1.625,Salt Lake City,40.99,-112.9,1972,2.266
-5.537,Salt Lake City,40.99,-112.9,1973,-1.646
-2.693,Salt Lake City,40.99,-112.9,1974,1.198
-3.462,Salt Lake City,40.99,-112.9,1975,0.429
-2.021,Salt Lake City,40.99,-112.9,1976,1.87
-3.063,Salt Lake City,40.99,-112.9,1977,0.828
1.176,Salt Lake City,40.99,-112.9,1978,5.067
-6.227,Salt Lake City,40.99,-112.9,1979,-2.336
-0.508,Salt Lake City,40.99,-112.9,1980,3.383
-0.514,Salt Lake City,40.99,-112.9,1981,3.377
-2.297,Salt Lake City,40.99,-112.9,1982,1.594
0.784,Salt Lake City,40.99,-112.9,1983,4.675
-5.993,Salt Lake City,40.99,-112.9,1984,-2.102
-4.979,Salt Lake City,40.99,-112.9,1985,-1.088
-1.102,Salt Lake City,40.99,-112.9,1986,2.789
-3.474,Salt Lake City,40.99,-112.9,1987,0.417
-3.977,Salt Lake City,40.99,-112.9,1988,-0.086
-5.29,Salt Lake City,40.99,-112.9,1989,-1.399
-0.004,Salt Lake City,40.99,-112.9,1990,3.887
-3.572,Salt Lake City,40.99,-112.9,1991,0.319
-2.65,Salt Lake City,40.99,-112.9,1992,1.241
-4.22,Salt Lake City,40.99,-112.9,1993,-0.329
1.682,Salt Lake City,40.99,-112.9,1994,5.573
0.35,Salt Lake City,40.99,-112.9,1995,4.241
-0.319,Salt Lake City,40.99,-112.9,1996,3.572
-1.295,Salt Lake City,40.99,-112.9,1997,2.596
1.417,Salt Lake City,40.99,-112.9,1998,5.308
0.902,Salt Lake City,40.99,-112.9,1999,4.793
1.178,Salt Lake City,40.99,-112.9,2000,5.069
-2.505,Salt Lake City,40.99,-112.9,2001,1.386
-2.385,Salt Lake City,40.99,-112.9,2002,1.506
3.522,Salt Lake City,40.99,-112.9,2003,7.413
-4.311,Salt Lake City,40.99,-112.9,2004,-0.42
0.527,Salt Lake City,40.99,-112.9,2005,4.418
0.368,Salt Lake City,40.99,-112.9,2006,4.259
-4.69,Salt Lake City,40.99,-112.9,2007,-0.799
-3.837,Salt Lake City,40.99,-112.9,2008,0.054
-0.314,Salt Lake City,40.99,-112.9,2009,3.577
-1.106,Salt Lake City,40.99,-112.9,2010,2.785
-2.279,Salt Lake City,40.99,-112.9,2011,1.612
0.215,Salt Lake City,40.99,-112.9,2012,4.106
-6.577,Salt Lake City,40.99,-112.9,2013,-2.686
11.799,Savannah,31.35,-81.05,1960,0
9.472,Savannah,31.35,-81.05,1961,-2.327
11.057,Savannah,31.35,-81.05,1962,-0.742
10.326,Savannah,31.35,-81.05,1963,-1.473
10.697,Savannah,31.35,-81.05,1964,-1.102
11.937,Savannah,31.35,-81.05,1965,0.138
9.933,Savannah,31.35,-81.05,1966,-1.866
12.567,Savannah,31.35,-81.05,1967,0.768
10.024,Savannah,31.35,-81.05,1968,-1.775
10.606,Savannah,31.35,-81.05,1969,-1.193
7.738,Savannah,31.35,-81.05,1970,-4.061
11.516,Savannah,31.35,-81.05,1971,-0.283
15.678,Savannah,31.35,-81.05,1972,3.879
11.684,Savannah,31.35,-81.05,1973,-0.115
18.575,Savannah,31.35,-81.05,1974,6.776
14.269,Savannah,31.35,-81.05,1975,2.47
9.754,Savannah,31.35,-81.05,1976,-2.045
6.354,Savannah,31.35,-81.05,1977,-5.445
8.327,Savannah,31.35,-81.05,1978,-3.472
9.338,Savannah,31.35,-81.05,1979,-2.461
11.921,Savannah,31.35,-81.05,1980,0.122
7.832,Savannah,31.35,-81.05,1981,-3.967
11.001,Savannah,31.35,-81.05,1982,-0.798
9.451,Savannah,31.35,-81.05,1983,-2.348
9.923,Savannah,31.35,-81.05,1984,-1.876
8.994,Savannah,31.35,-81.05,1985,-2.805
10.649,Savannah,31.35,-81.05,1986,-1.15
10.767,Savannah,31.35,-81.05,1987,-1.032
8.756,Savannah,31.35,-81.05,1988,-3.043
15.031,Savannah,31.35,-81.05,1989,3.232
14.276,Savannah,31.35,-81.05,1990,2.477
12.823,Savannah,31.35,-81.05,1991,1.024
11.291,Savannah,31.35,-81.05,1992,-0.508
14.244,Savannah,31.35,-81.05,1993,2.445
10.255,Savannah,31.35,-81.05,1994,-1.544
11.609,Savannah,31.35,-81.05,1995,-0.19
11.038,Savannah,31.35,-81.05,1996,-0.761
12.471,Savannah,31.35,-81.05,1997,0.672
13.454,Savannah,31.35,-81.05,1998,1.655
13.435,Savannah,31.35,-81.05,1999,1.636
11.484,Savannah,31.35,-81.05,2000,-0.315
9.882,Savannah,31.35,-81.05,2001,-1.917
12.791,Savannah,31.35,-81.05,2002,0.992
9.243,Savannah,31.35,-81.05,2003,-2.556
10.926,Savannah,31.35,-81.05,2004,-0.873
13.208,Savannah,31.35,-81.05,2005,1.409
13.938,Savannah,31.35,-81.05,2006,2.139
13.647,Savannah,31.35,-81.05,2007,1.848
11.671,Savannah,31.35,-81.05,2008,-0.128
11.797,Savannah,31.35,-81.05,2009,-0.002
9.131,Savannah,31.35,-81.05,2010,-2.668
9.332,Savannah,31.35,-81.05,2011,-2.467
13.395,Savannah,31.35,-81.05,2012,1.596
15.317,Savannah,31.35,-81.05,2013,3.518
6.761,Shreveport,32.95,-92.87,1960,0
4.769,Shreveport,32.95,-92.87,1961,-1.992
4.982,Shreveport,32.95,-92.87,1962,-1.779
3.485,Shreveport,32.95,-92.87,1963,-3.276
6.727,Shreveport,32.95,-92.87,1964,-0.034
9.154,Shreveport,32.95,-92.87,1965,2.393
4.763,Shreveport,32.95,-92.87,1966,-1.998
7.644,Shreveport,32.95,-92.87,1967,0.883
5.959,Shreveport,32.95,-92.87,1968,-0.802
8.287,Shreveport,32.95,-92.87,1969,1.526
4.393,Shreveport,32.95,-92.87,1970,-2.368
8.387,Shreveport,32.95,-92.87,1971,1.626
8.694,Shreveport,32.95,-92.87,1972,1.933
5.663,Shreveport,32.95,-92.87,1973,-1.098
8.3,Shreveport,32.95,-92.87,1974,1.539
9.56,Shreveport,32.95,-92.87,1975,2.799
6.879,Shreveport,32.95,-92.87,1976,0.118
1.623,Shreveport,32.95,-92.87,1977,-5.138
1.943,Shreveport,32.95,-92.87,1978,-4.818
1.843,Shreveport,32.95,-92.87,1979,-4.918
7.826,Shreveport,32.95,-92.87,1980,1.065
5.991,Shreveport,32.95,-92.87,1981,-0.77
6.63,Shreveport,32.95,-92.87,1982,-0.131
6.016,Shreveport,32.95,-92.87,1983,-0.745
3.954,Shreveport,32.95,-92.87,1984,-2.807
3.412,Shreveport,32.95,-92.87,1985,-3.349
8.03,Shreveport,32.95,-92.87,1986,1.269
6.118,Shreveport,32.95,-92.87,1987,-0.643
4.673,Shreveport,32.95,-92.87,1988,-2.088
9.749,Shreveport,32.95,-92.87,1989,2.988
10.05,Shreveport,32.95,-92.87,1990,3.289
5.884,Shreveport,32.95,-92.87,1991,-0.877
7.309,Shreveport,32.95,-92.87,1992,0.548
7.062,Shreveport,32.95,-92.87,1993,0.301
6.088,Shreveport,32.95,-92.87,1994,-0.673
8.209,Shreveport,32.95,-92.87,1995,1.448
7.006,Shreveport,32.95,-92.87,1996,0.245
6.909,Shreveport,32.95,-92.87,1997,0.148
9.753,Shreveport,32.95,-92.87,1998,2.992
9.707,Shreveport,32.95,-92.87,1999,2.946
8.994,Shreveport,32.95,-92.87,2000,2.233
5.162,Shreveport,32.95,-92.87,2001,-1.599
8.613,Shreveport,32.95,-92.87,2002,1.852
6.052,Shreveport,32.95,-92.87,2003,-0.709
8.058,Shreveport,32.95,-92.87,2004,1.297
9.92,Shreveport,32.95,-92.87,2005,3.159
10.904,Shreveport,32.95,-92.87,2006,4.143
7.044,Shreveport,32.95,-92.87,2007,0.283
6.603,Shreveport,32.95,-92.87,2008,-0.158
7.207,Shreveport,32.95,-92.87,2009,0.446
5.374,Shreveport,32.95,-92.87,2010,-1.387
6.054,Shreveport,32.95,-92.87,2011,-0.707
10.127,Shreveport,32.95,-92.87,2012,3.366
8.663,Shreveport,32.95,-92.87,2013,1.902
-10.557,Sioux Falls,44.2,-96.15,1960,0
-10.21,Sioux Falls,44.2,-96.15,1961,0.347
-11.901,Sioux Falls,44.2,-96.15,1962,-1.344
-14.835,Sioux Falls,44.2,-96.15,1963,-4.278
-5.932,Sioux Falls,44.2,-96.15,1964,4.625
-12.695,Sioux Falls,44.2,-96.15,1965,-2.138
-15.592,Sioux Falls,44.2,-96.15,1966,-5.035
-8.715,Sioux Falls,44.2,-96.15,1967,1.842
-9.659,Sioux Falls,44.2,-96.15,1968,0.898
-14.268,Sioux Falls,44.2,-96.15,1969,-3.711
-15.408,Sioux Falls,44.2,-96.15,1970,-4.851
-13.605,Sioux Falls,44.2,-96.15,1971,-3.048
-13.404,Sioux Falls,44.2,-96.15,1972,-2.847
-8.061,Sioux Falls,44.2,-96.15,1973,2.496
-11.525,Sioux Falls,44.2,-96.15,1974,-0.968
-9.119,Sioux Falls,44.2,-96.15,1975,1.438
-10.818,Sioux Falls,44.2,-96.15,1976,-0.261
-16.599,Sioux Falls,44.2,-96.15,1977,-6.042
-16.566,Sioux Falls,44.2,-96.15,1978,-6.009
-17.663,Sioux Falls,44.2,-96.15,1979,-7.106
-8.775,Sioux Falls,44.2,-96.15,1980,1.782
-6.798,Sioux Falls,44.2,-96.15,1981,3.759
-17.3,Sioux Falls,44.2,-96.15,1982,-6.743
-7.402,Sioux Falls,44.2,-96.15,1983,3.155
-9.884,Sioux Falls,44.2,-96.15,1984,0.673
-11.972,Sioux Falls,44.2,-96.15,1985,-1.415
-7.301,Sioux Falls,44.2,-96.15,1986,3.256
-5.245,Sioux Falls,44.2,-96.15,1987,5.312
-13.381,Sioux Falls,44.2,-96.15,1988,-2.824
-5.008,Sioux Falls,44.2,-96.15,1989,5.549
-2.875,Sioux Falls,44.2,-96.15,1990,7.682
-11.203,Sioux Falls,44.2,-96.15,1991,-0.646
-4.425,Sioux Falls,44.2,-96.15,1992,6.132
-11.14,Sioux Falls,44.2,-96.15,1993,-0.583
-15.914,Sioux Falls,44.2,-96.15,1994,-5.357
-8.685,Sioux Falls,44.2,-96.15,1995,1.872
-13.205,Sioux Falls,44.2,-96.15,1996,-2.648
-13.451,Sioux Falls,44.2,-96.15,1997,-2.894
-8.077,Sioux Falls,44.2,-96.15,1998,2.48
-10.92,Sioux Falls,44.2,-96.15,1999,-0.363
-8.705,Sioux Falls,44.2,-96.15,2000,1.852
-7.459,Sioux Falls,44.2,-96.15,2001,3.098
-5.185,Sioux Falls,44.2,-96.15,2002,5.372
-8.874,Sioux Falls,44.2,-96.15,2003,1.683
-10.555,Sioux Falls,44.2,-96.15,2004,0.002
-9.966,Sioux Falls,44.2,-96.15,2005,0.591
-2.184,Sioux Falls,44.2,-96.15,2006,8.373
-7.678,Sioux Falls,44.2,-96.15,2007,2.879
-10.955,Sioux Falls,44.2,-96.15,2008,-0.398
-12.413,Sioux Falls,44.2,-96.15,2009,-1.856
-12.312,Sioux Falls,44.2,-96.15,2010,-1.755
-12.993,Sioux Falls,44.2,-96.15,2011,-2.436
-4.988,Sioux Falls,44.2,-96.15,2012,5.569
-8.664,Sioux Falls,44.2,-96.15,2013,1.893
-5.395,Spokane,47.42,-117.24,1960,0
-0.852,Spokane,47.42,-117.24,1961,4.543
-4.507,Spokane,47.42,-117.24,1962,0.888
-6.489,Spokane,47.42,-117.24,1963,-1.094
-1.27,Spokane,47.42,-117.24,1964,4.125
-1.328,Spokane,47.42,-117.24,1965,4.067
-1.448,Spokane,47.42,-117.24,1966,3.947
0.748,Spokane,47.42,-117.24,1967,6.143
-1.988,Spokane,47.42,-117.24,1968,3.407
-7.95,Spokane,47.42,-117.24,1969,-2.555
-2.913,Spokane,47.42,-117.24,1970,2.482
-1.12,Spokane,47.42,-117.24,1971,4.275
-4.386,Spokane,47.42,-117.24,1972,1.009
-3.32,Spokane,47.42,-117.24,1973,2.075
-4.421,Spokane,47.42,-117.24,1974,0.974
-3.251,Spokane,47.42,-117.24,1975,2.144
-0.98,Spokane,47.42,-117.24,1976,4.415
-5.058,Spokane,47.42,-117.24,1977,0.337
-1.687,Spokane,47.42,-117.24,1978,3.708
-10.616,Spokane,47.42,-117.24,1979,-5.221
-5.742,Spokane,47.42,-117.24,1980,-0.347
1.073,Spokane,47.42,-117.24,1981,6.468
-3.477,Spokane,47.42,-117.24,1982,1.918
1.148,Spokane,47.42,-117.24,1983,6.543
-1.7,Spokane,47.42,-117.24,1984,3.695
-5.543,Spokane,47.42,-117.24,1985,-0.148
-0.794,Spokane,47.42,-117.24,1986,4.601
-3.002,Spokane,47.42,-117.24,1987,2.393
-3.426,Spokane,47.42,-117.24,1988,1.969
-1.45,Spokane,47.42,-117.24,1989,3.945
0.535,Spokane,47.42,-117.24,1990,5.93
-3.321,Spokane,47.42,-117.24,1991,2.074
0.345,Spokane,47.42,-117.24,1992,5.74
-5.343,Spokane,47.42,-117.24,1993,0.052
1.905,Spokane,47.42,-117.24,1994,7.3
-0.49,Spokane,47.42,-117.24,1995,4.905
-2.701,Spokane,47.42,-117.24,1996,2.694
-2.191,Spokane,47.42,-117.24,1997,3.204
-0.632,Spokane,47.42,-117.24,1998,4.763
0.315,Spokane,47.42,-117.24,1999,5.71
-1.529,Spokane,47.42,-117.24,2000,3.866
-1.654,Spokane,47.42,-117.24,2001,3.741
-0.462,Spokane,47.42,-117.24,2002,4.933
1.578,Spokane,47.42,-117.24,2003,6.973
-2.394,Spokane,47.42,-117.24,2004,3.001
-1.337,Spokane,47.42,-117.24,2005,4.058
1.997,Spokane,47.42,-117.24,2006,7.392
-3.723,Spokane,47.42,-117.24,2007,1.672
-3.751,Spokane,47.42,-117.24,2008,1.644
-2.521,Spokane,47.42,-117.24,2009,2.874
1.872,Spokane,47.42,-117.24,2010,7.267
-1.155,Spokane,47.42,-117.24,2011,4.24
-0.761,Spokane,47.42,-117.24,2012,4.634
-2.837,Spokane,47.42,-117.24,2013,2.558
0.737,Springfield,37.78,-93.56,1960,0
-0.697,Springfield,37.78,-93.56,1961,-1.434
-3.413,Springfield,37.78,-93.56,1962,-4.15
-4.201,Springfield,37.78,-93.56,1963,-4.938
2.514,Springfield,37.78,-93.56,1964,1.777
1.66,Springfield,37.78,-93.56,1965,0.923
-2.139,Springfield,37.78,-93.56,1966,-2.876
2.05,Springfield,37.78,-93.56,1967,1.313
-0.489,Springfield,37.78,-93.56,1968,-1.226
-0.693,Springfield,37.78,-93.56,1969,-1.43
-3.375,Springfield,37.78,-93.56,1970,-4.112
-1.053,Springfield,37.78,-93.56,1971,-1.79
-0.182,Springfield,37.78,-93.56,1972,-0.919
-0.411,Springfield,37.78,-93.56,1973,-1.148
-1.186,Springfield,37.78,-93.56,1974,-1.923
1.899,Springfield,37.78,-93.56,1975,1.162
-0.464,Springfield,37.78,-93.56,1976,-1.201
-7.737,Springfield,37.78,-93.56,1977,-8.474
-6.228,Springfield,37.78,-93.56,1978,-6.965
-7.928,Springfield,37.78,-93.56,1979,-8.665
0.618,Springfield,37.78,-93.56,1980,-0.119
0.472,Springfield,37.78,-93.56,1981,-0.265
-3.452,Springfield,37.78,-93.56,1982,-4.189
0.739,Springfield,37.78,-93.56,1983,0.002
-1.871,Springfield,37.78,-93.56,1984,-2.608
-4.798,Springfield,37.78,-93.56,1985,-5.535
2.497,Springfield,37.78,-93.56,1986,1.76
-0.183,Springfield,37.78,-93.56,1987,-0.92
-1.435,Springfield,37.78,-93.56,1988,-2.172
4.177,Springfield,37.78,-93.56,1989,3.44
5.075,Springfield,37.78,-93.56,1990,4.338
-2.114,Springfield,37.78,-93.56,1991,-2.851
3.006,Springfield,37.78,-93.56,1992,2.269
-0.556,Springfield,37.78,-93.56,1993,-1.293
-1.588,Springfield,37.78,-93.56,1994,-2.325
-0.057,Springfield,37.78,-93.56,1995,-0.794
-1.368,Springfield,37.78,-93.56,1996,-2.105
-1.86,Springfield,37.78,-93.56,1997,-2.597
2.563,Springfield,37.78,-93.56,1998,1.826
0.588,Springfield,37.78,-93.56,1999,-0.149
1.642,Springfield,37.78,-93.56,2000,0.905
-0.742,Springfield,37.78,-93.56,2001,-1.479
2.178,Springfield,37.78,-93.56,2002,1.441
-1.551,Springfield,37.78,-93.56,2003,-2.288
0.118,Springfield,37.78,-93.56,2004,-0.619
1.642,Springfield,37.78,-93.56,2005,0.905
6.121,Springfield,37.78,-93.56,2006,5.384
-0.015,Springfield,37.78,-93.56,2007,-0.752
0.71,Springfield,37.78,-93.56,2008,-0.027
-1.127,Springfield,37.78,-93.56,2009,-1.864
-2.736,Springfield,37.78,-93.56,2010,-3.473
-1.588,Springfield,37.78,-93.56,2011,-2.325
3.466,Springfield,37.78,-93.56,2012,2.729
2.125,Springfield,37.78,-93.56,2013,1.388
-3.84,Syracuse,42.59,-76.36,1960,0
-8.01,Syracuse,42.59,-76.36,1961,-4.17
-5.257,Syracuse,42.59,-76.36,1962,-1.417
-6.88,Syracuse,42.59,-76.36,1963,-3.04
-3.655,Syracuse,42.59,-76.36,1964,0.185
-6.675,Syracuse,42.59,-76.36,1965,-2.835
-6.337,Syracuse,42.59,-76.36,1966,-2.497
-1.355,Syracuse,42.59,-76.36,1967,2.485
-8.116,Syracuse,42.59,-76.36,1968,-4.276
-5.259,Syracuse,42.59,-76.36,1969,-1.419
-9.552,Syracuse,42.59,-76.36,1970,-5.712
-7.746,Syracuse,42.59,-76.36,1971,-3.906
-3.774,Syracuse,42.59,-76.36,1972,0.066
-2.694,Syracuse,42.59,-76.36,1973,1.146
-3.263,Syracuse,42.59,-76.36,1974,0.577
-2.486,Syracuse,42.59,-76.36,1975,1.354
-8.359,Syracuse,42.59,-76.36,1976,-4.519
-10.371,Syracuse,42.59,-76.36,1977,-6.531
-6.623,Syracuse,42.59,-76.36,1978,-2.783
-5.85,Syracuse,42.59,-76.36,1979,-2.01
-4.226,Syracuse,42.59,-76.36,1980,-0.386
-9.008,Syracuse,42.59,-76.36,1981,-5.168
-9.178,Syracuse,42.59,-76.36,1982,-5.338
-4.053,Syracuse,42.59,-76.36,1983,-0.213
-6.947,Syracuse,42.59,-76.36,1984,-3.107
-6.988,Syracuse,42.59,-76.36,1985,-3.148
-4.263,Syracuse,42.59,-76.36,1986,-0.423
-5.111,Syracuse,42.59,-76.36,1987,-1.271
-6.006,Syracuse,42.59,-76.36,1988,-2.166
-2.051,Syracuse,42.59,-76.36,1989,1.789
0.356,Syracuse,42.59,-76.36,1990,4.196
-4.654,Syracuse,42.59,-76.36,1991,-0.814
